Timestamp,Area Total Pixels,Pixeles Lodo Detectado,Porcentaje Cobertura (%)
2025-12-30 14:10:51,2073600,631670.0,30.46
2025-12-30 14:10:51,2073600,639881.0,30.86
2025-12-30 14:10:51,2073600,616906.0,29.75
2025-12-30 14:10:51,2073600,634178.5,30.58
2025-12-30 14:10:52,2073600,636595.0,30.7
2025-12-30 14:10:52,2073600,613761.0,29.6
2025-12-30 14:10:52,2073600,605743.5,29.21
2025-12-30 14:10:52,2073600,601913.5,29.03
2025-12-30 14:10:52,2073600,605836.0,29.22
2025-12-30 14:10:52,2073600,591097.0,28.51
2025-12-30 14:10:52,2073600,573155.0,27.64
2025-12-30 14:10:52,2073600,565038.5,27.25
2025-12-30 14:10:52,2073600,559320.0,26.97
2025-12-30 14:10:52,2073600,540032.0,26.04
2025-12-30 14:10:52,2073600,525941.5,25.36
2025-12-30 14:10:53,2073600,540383.0,26.06
2025-12-30 14:10:53,2073600,545147.5,26.29
2025-12-30 14:10:53,2073600,552648.0,26.65
2025-12-30 14:10:53,2073600,538497.5,25.97
2025-12-30 14:10:53,2073600,535696.5,25.83
2025-12-30 14:10:53,2073600,549889.0,26.52
2025-12-30 14:10:53,2073600,535293.0,25.81
2025-12-30 14:10:53,2073600,536824.5,25.89
2025-12-30 14:10:53,2073600,529810.0,25.55
2025-12-30 14:10:54,2073600,528639.0,25.49
2025-12-30 14:10:54,2073600,568218.0,27.4
2025-12-30 14:10:54,2073600,546274.5,26.34
2025-12-30 14:10:54,2073600,554711.0,26.75
2025-12-30 14:10:54,2073600,554340.0,26.73
2025-12-30 14:10:54,2073600,567453.5,27.37
2025-12-30 14:10:54,2073600,578588.0,27.9
2025-12-30 14:10:54,2073600,569591.0,27.47
2025-12-30 14:10:54,2073600,566712.0,27.33
2025-12-30 14:10:54,2073600,569305.5,27.45
2025-12-30 14:10:54,2073600,552943.0,26.67
2025-12-30 14:10:55,2073600,534732.0,25.79
2025-12-30 14:10:55,2073600,524809.5,25.31
2025-12-30 14:10:55,2073600,518464.0,25.0
2025-12-30 14:10:55,2073600,536498.5,25.87
2025-12-30 14:10:55,2073600,527637.5,25.45
2025-12-30 14:10:55,2073600,512976.5,24.74
2025-12-30 14:10:55,2073600,498552.5,24.04
2025-12-30 14:10:55,2073600,504705.0,24.34
2025-12-30 14:10:55,2073600,510512.0,24.62
2025-12-30 14:10:55,2073600,498395.0,24.04
2025-12-30 14:10:56,2073600,502710.5,24.24
2025-12-30 14:10:56,2073600,507433.5,24.47
2025-12-30 14:10:56,2073600,514349.5,24.8
2025-12-30 14:10:56,2073600,519460.5,25.05
2025-12-30 14:10:56,2073600,510952.5,24.64
2025-12-30 14:10:56,2073600,529205.0,25.52
2025-12-30 14:10:56,2073600,533333.5,25.72
2025-12-30 14:10:56,2073600,550869.5,26.57
2025-12-30 14:10:56,2073600,553697.0,26.7
2025-12-30 14:10:56,2073600,560594.5,27.03
2025-12-30 14:10:57,2073600,555407.0,26.78
2025-12-30 14:10:57,2073600,564442.0,27.22
2025-12-30 14:10:57,2073600,576896.5,27.82
2025-12-30 14:10:57,2073600,562195.5,27.11
2025-12-30 14:10:57,2073600,557277.5,26.87
2025-12-30 14:10:57,2073600,555258.5,26.78
2025-12-30 14:10:57,2073600,560638.0,27.04
2025-12-30 14:10:57,2073600,569735.5,27.48
2025-12-30 14:10:57,2073600,570015.5,27.49
2025-12-30 14:10:58,2073600,566863.0,27.34
2025-12-30 14:10:58,2073600,572944.5,27.63
2025-12-30 14:10:58,2073600,578195.0,27.88
2025-12-30 14:10:58,2073600,575536.5,27.76
2025-12-30 14:10:58,2073600,572920.5,27.63
2025-12-30 14:10:58,2073600,575739.5,27.77
2025-12-30 14:10:58,2073600,568529.0,27.42
2025-12-30 14:10:58,2073600,552047.5,26.62
2025-12-30 14:24:21,641520,299995.5,46.76
2025-12-30 15:48:30,2073600,781328.0,37.68
2025-12-30 15:48:31,2073600,774002.0,37.33
2025-12-30 15:48:31,2073600,776875.5,37.47
2025-12-30 15:48:31,2073600,758698.5,36.59
2025-12-30 15:48:31,2073600,781306.0,37.68
2025-12-30 15:48:31,2073600,776423.5,37.44
2025-12-30 15:48:31,2073600,778603.0,37.55
2025-12-30 15:48:31,2073600,791958.5,38.19
2025-12-30 15:48:31,2073600,795235.5,38.35
2025-12-30 15:48:31,2073600,827831.5,39.92
2025-12-30 15:48:32,2073600,815158.0,39.31
2025-12-30 15:48:32,2073600,812171.5,39.17
2025-12-30 15:48:32,2073600,808604.5,39.0
2025-12-30 15:48:32,2073600,826221.0,39.84
2025-12-30 15:48:32,2073600,820269.0,39.56
2025-12-30 15:48:32,2073600,805809.0,38.86
2025-12-30 15:48:32,2073600,817770.0,39.44
2025-12-30 15:48:32,2073600,825873.0,39.83
2025-12-30 15:48:33,2073600,814012.0,39.26
2025-12-30 15:48:33,2073600,810125.0,39.07
2025-12-30 15:48:33,2073600,812852.0,39.2
2025-12-30 15:48:33,2073600,843348.0,40.67
2025-12-30 15:48:33,2073600,823133.5,39.7
2025-12-30 15:48:33,2073600,824065.5,39.74
2025-12-30 15:48:33,2073600,843738.0,40.69
2025-12-30 15:48:33,2073600,840358.5,40.53
2025-12-30 15:48:34,2073600,833637.0,40.2
2025-12-30 15:48:34,2073600,841703.0,40.59
2025-12-30 15:48:34,2073600,836795.0,40.35
2025-12-30 15:48:34,2073600,829959.0,40.03
2025-12-30 15:48:34,2073600,850042.5,40.99
2025-12-30 15:48:34,2073600,845753.5,40.79
2025-12-30 15:48:34,2073600,839743.5,40.5
2025-12-30 15:48:34,2073600,828895.0,39.97
2025-12-30 15:48:35,2073600,831579.5,40.1
2025-12-30 15:48:35,2073600,843988.5,40.7
2025-12-30 15:48:35,2073600,844454.0,40.72
2025-12-30 15:48:35,2073600,845951.0,40.8
2025-12-30 15:48:35,2073600,842740.0,40.64
2025-12-30 15:48:35,2073600,843156.5,40.66
2025-12-30 15:48:35,2073600,855285.0,41.25
2025-12-30 15:48:35,2073600,837519.0,40.39
2025-12-30 15:48:35,2073600,823715.0,39.72
2025-12-30 15:48:35,2073600,822230.0,39.65
2025-12-30 15:48:36,2073600,835256.5,40.28
2025-12-30 15:48:36,2073600,827439.0,39.9
2025-12-30 15:48:36,2073600,828477.0,39.95
2025-12-30 15:48:36,2073600,807136.5,38.92
2025-12-30 15:48:36,2073600,817631.0,39.43
2025-12-30 15:48:36,2073600,812600.0,39.19
2025-12-30 15:48:36,2073600,827671.5,39.91
2025-12-30 15:48:36,2073600,826222.5,39.84
2025-12-30 15:48:36,2073600,820909.5,39.59
2025-12-30 15:48:36,2073600,808448.0,38.99
2025-12-30 15:48:36,2073600,826980.5,39.88
2025-12-30 15:48:37,2073600,802116.5,38.68
2025-12-30 15:48:37,2073600,802298.0,38.69
2025-12-30 15:48:37,2073600,798194.0,38.49
2025-12-30 15:48:37,2073600,812960.5,39.21
2025-12-30 15:48:37,2073600,796397.0,38.41
2025-12-30 15:48:37,2073600,783784.0,37.8
2025-12-30 15:48:37,2073600,770282.5,37.15
2025-12-30 15:48:37,2073600,743833.5,35.87
2025-12-30 15:48:37,2073600,759183.0,36.61
2025-12-30 15:48:37,2073600,778051.0,37.52
2025-12-30 15:48:38,2073600,782704.0,37.75
2025-12-30 15:48:38,2073600,794846.0,38.33
2025-12-30 15:48:38,2073600,785240.5,37.87
2025-12-30 15:48:38,2073600,805202.5,38.83
2025-12-30 15:48:38,2073600,800355.0,38.6
2025-12-30 15:48:38,2073600,793966.5,38.29
2025-12-30 15:48:38,2073600,793792.5,38.28
2025-12-30 15:48:38,2073600,813287.0,39.22
2025-12-30 15:48:38,2073600,813170.0,39.22
2025-12-30 15:48:38,2073600,812351.0,39.18
2025-12-30 15:48:39,2073600,809823.5,39.05
2025-12-30 15:48:39,2073600,817332.5,39.42
2025-12-30 15:48:39,2073600,818361.5,39.47
2025-12-30 15:48:39,2073600,807298.0,38.93
2025-12-30 15:48:39,2073600,817170.5,39.41
2025-12-30 15:48:39,2073600,816853.0,39.39
2025-12-30 15:48:39,2073600,839910.0,40.5
2025-12-30 15:48:39,2073600,842020.5,40.61
2025-12-30 15:48:39,2073600,839967.0,40.51
2025-12-30 15:48:40,2073600,848650.0,40.93
2025-12-30 15:48:40,2073600,864412.0,41.69
2025-12-30 15:48:40,2073600,874811.0,42.19
2025-12-30 15:48:40,2073600,881272.5,42.5
2025-12-30 15:48:40,2073600,876694.0,42.28
2025-12-30 15:48:40,2073600,882173.0,42.54
2025-12-30 15:48:40,2073600,892758.0,43.05
